28,079,008,06,48,04,2024,01,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.5,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.6,V,0.7,V,0.9,V,0.7,V,0.7,V,0.5,V,0.4,V,0.4,V,0.5,V,0.5,V
28,079,008,06,48,04,2024,02,0.6,V,0.5,V,0.5,V,0.5,V,0.6,V,0.6,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,N,0.3,V,0.4,V,0.4,V,0,N,0,N
28,079,008,06,48,04,2024,03,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.4,V,0.5,V,0.4,V,0.4,V,0.5,V,0.5,V,0.6,N,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V
28,079,008,06,48,04,2024,04,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0,N
28,079,008,06,48,04,2024,05,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V
28,079,008,07,08,04,2024,01,13,V,24,V,13,V,11,V,5,V,4,V,6,V,41,V,11,V,16,V,9,V,13,V,21,V,24,V,9,V,10,V,5,V,6,V,5,V,5,V,6,V,45,V,57,V,83,V,58,V,52,V,20,V,15,V,10,V,28,V,26,V
28,079,008,07,08,04,2024,02,28,V,27,V,15,V,13,V,39,V,44,V,8,V,12,V,7,V,4,V,5,V,7,V,14,V,19,V,15,V,6,V,18,V,9,V,20,V,16,V,29,V,6,V,6,V,4,V,3,V,3,N,5,V,13,V,21,V,0,N,0,N
28,079,008,07,08,04,2024,03,8,V,4,V,4,V,7,V,6,V,10,V,7,V,6,V,5,V,4,V,6,V,19,V,13,V,23,V,15,V,17,V,26,V,18,V,27,N,15,V,7,V,13,V,5,V,3,V,6,V,6,V,6,V,4,V,3,V,4,V,4,V
28,079,008,07,08,04,2024,04,6,V,9,V,7,V,16,V,11,V,9,V,5,V,5,V,5,V,5,V,12,V,13,V,6,V,5,V,15,V,6,V,3,V,3,V,4,V,2,V,2,V,3,V,3,V,5,V,6,V,6,V,4,V,3,V,3,V,10,V,0,N
28,079,008,07,08,04,2024,05,3,V,3,V,4,V,3,V,3,V,4,V,3,V,6,V,8,V,7,V,3,V,2,V,6,V,4,V,3,V,5,V,6,V,3,V,2,V,3,V,5,V,4,V,3,V,3,V,3,V,4,V,3,V,3,V,5,V,3,V,3,V
28,079,008,08,08,04,2024,01,34,V,45,V,32,V,34,V,21,V,19,V,30,V,50,V,42,V,37,V,31,V,39,V,48,V,40,V,24,V,25,V,17,V,21,V,23,V,20,V,30,V,53,V,54,V,53,V,53,V,51,V,41,V,37,V,35,V,47,V,40,V
28,079,008,08,08,04,2024,02,46,V,47,V,38,V,42,V,62,V,50,V,26,V,28,V,23,V,14,V,15,V,21,V,30,V,38,V,35,V,32,V,46,V,38,V,43,V,44,V,49,V,17,V,18,V,16,V,8,V,16,N,22,V,38,V,40,V,0,N,0,N
28,079,008,08,08,04,2024,03,23,V,17,V,14,V,21,V,26,V,41,V,32,V,17,V,13,V,13,V,25,V,55,V,43,V,42,V,35,V,39,V,43,V,52,V,61,N,37,V,28,V,42,V,26,V,13,V,18,V,15,V,11,V,7,V,12,V,12,V,12,V
28,079,008,08,08,04,2024,04,18,V,28,V,24,V,43,V,43,V,40,V,27,V,16,V,19,V,24,V,26,V,39,V,42,V,31,V,37,V,25,V,16,V,15,V,22,V,19,V,12,V,12,V,15,V,21,V,30,V,22,V,13,V,17,V,17,V,23,V,0,N
28,079,008,08,08,04,2024,05,9,V,9,V,14,V,13,V,10,V,17,V,18,V,25,V,38,V,36,V,17,V,19,V,26,V,13,V,9,V,17,V,17,V,14,V,12,V,19,V,22,V,17,V,22,V,18,V,21,V,29,V,22,V,19,V,25,V,19,V,13,V
28,079,008,09,47,04,2024,01,15,V,10,V,6,V,7,V,4,V,4,V,5,V,9,V,9,V,12,V,4,V,6,V,10,V,16,V,5,V,6,V,4,V,3,V,4,V,4,V,9,V,22,V,22,V,14,V,12,V,11,V,9,V,10,V,10,V,19,V,18,V
28,079,008,09,47,04,2024,02,19,V,13,V,11,V,11,V,15,V,21,V,12,V,11,V,5,V,5,V,4,V,5,V,9,V,11,V,10,V,6,V,9,V,7,V,8,V,8,V,14,V,7,V,4,V,3,V,5,V,3,V,3,V,5,V,8,V,0,N,0,N
28,079,008,09,47,04,2024,03,5,V,5,V,6,N,5,N,4,V,7,V,8,V,4,V,3,N,3,V,6,V,9,V,8,V,11,V,12,V,12,V,14,V,14,V,22,V,23,N,15,V,16,V,21,V,13,V,12,V,3,V,3,V,3,V,3,V,3,V,3,V
28,079,008,09,47,04,2024,04,4,V,6,V,4,V,8,V,12,V,18,V,22,V,6,N,1,N,6,V,5,V,10,V,13,V,12,V,20,V,11,V,4,N,5,V,6,V,8,V,6,V,4,N,5,V,-1,N,8,V,5,V,4,V,4,V,5,V,7,V,0,N
28,079,008,09,47,04,2024,05,3,V,4,V,5,V,5,V,5,V,5,V,5,V,6,V,7,V,7,V,5,V,11,V,7,V,5,V,3,V,2,N,5,V,6,V,4,V,2,V,3,V,6,V,7,V,8,V,8,V,11,V,8,V,14,V,12,V,12,V,6,V
28,079,008,10,47,04,2024,01,24,V,22,V,10,V,11,V,7,V,7,V,8,V,19,V,17,V,19,V,8,V,12,V,17,V,23,V,9,V,17,V,8,V,9,V,5,V,7,V,13,V,31,V,37,V,33,V,29,V,26,V,17,V,17,V,22,V,35,V,30,V
28,079,008,10,47,04,2024,02,38,V,31,V,22,V,24,V,32,V,40,V,25,V,27,V,8,V,8,V,8,V,10,V,19,V,19,V,17,V,11,V,16,V,14,V,16,V,18,V,27,V,13,V,9,V,7,V,10,V,5,V,6,V,12,V,18,V,0,N,0,N
28,079,008,10,47,04,2024,03,13,V,11,V,12,N,11,N,10,V,17,V,17,V,8,V,5,N,5,V,12,V,21,V,19,V,25,V,23,V,22,V,27,V,31,V,64,V,69,N,33,V,54,V,71,V,38,V,29,V,9,V,7,V,6,V,5,V,6,V,4,V
28,079,008,10,47,04,2024,04,7,V,13,V,10,V,20,V,25,V,50,V,58,V,13,V,9,N,14,V,12,V,31,V,32,V,32,V,54,V,32,V,9,V,10,V,19,V,20,V,16,V,9,V,10,V,7,V,21,V,18,V,8,V,7,N,10,V,14,V,0,N
28,079,008,10,47,04,2024,05,8,V,8,V,11,V,13,V,10,V,12,V,12,V,13,V,20,V,19,V,12,V,22,V,20,V,11,V,7,V,6,N,11,V,14,V,9,V,5,V,10,V,11,V,17,V,17,V,19,V,21,V,16,V,28,V,22,V,17,V,11,V
